0.741573033707865,0.48,0.48,0.5,0.613636363636364,0.7,0.747474747474748,4
0.943820224719101,0.44,0.48,0.5,0.545454545454545,0.71,0.747474747474748,1
0.707865168539326,0.49,0.48,0.5,0.613636363636364,0.76,0.797979797979798,2
0.460674157303371,0.57,0.48,0.5,0.443181818181818,0.21,0.323232323232323,0
0.674157303370787,0.76,1,0.5,0.875,0.59,0.525252525252525,5
0.303370786516854,0.42,0.48,0.5,0.420454545454545,0.38,0.434343434343434,0
0.662921348314607,0.29,0.48,0.5,0.727272727272727,0.75,0.777777777777778,4
0.932584269662921,0.48,0.48,0.5,0.738636363636364,0.76,0.797979797979798,4
0.269662921348315,0.43,0.48,0.5,0.613636363636364,0.52,0.595959595959596,0
0.752808988764045,0.55,1,0.5,0.75,0.58,0.161616161616162,6
0.404494382022472,0.54,0.48,0.5,0.465909090909091,0.38,0.464646464646465,0
0.539325842696629,0.42,0.48,0.5,0.511363636363636,0.25,0.353535353535354,0
0.674157303370787,0.46,0.48,0.5,0.511363636363636,0.81,0.838383838383838,1
0.842696629213483,0.37,0.48,0.5,0.727272727272727,0.7,0.747474747474748,4
0.247191011235955,0.43,0.48,0.5,0.545454545454545,0.16,0.282828282828283,0
0.382022471910112,0.55,0.48,0.5,0.659090909090909,0.31,0.414141414141414,0
0.471910112359551,0.4,0.48,0.5,0.636363636363636,0.18,0.303030303030303,0
0.134831460674157,0.67,0.48,0.5,0.840909090909091,0.58,0.636363636363636,1
0.49438202247191,0.35,0.48,0.5,0.5,0.52,0.595959595959596,0
0.573033707865169,0.37,0.48,0.5,0.397727272727273,0.36,0.454545454545455,0
0.764044943820225,0.78,0.48,0.5,0.488636363636364,0.44,0.424242424242424,7
0,0.51,0.48,0.5,0.397727272727273,0.67,0.444444444444444,1
0.685393258426966,0.6,0.48,0.5,0.5,0.39,0.383838383838384,7
0.719101123595506,0.46,0.48,0.5,0.545454545454545,0.73,0.767676767676768,4
0.359550561797753,0.39,0.48,0.5,0.602272727272727,0.28,0.383838383838384,7
0.98876404494382,0.42,0.48,0.5,0.590909090909091,0.73,0.757575757575758,4
0.719101123595506,0.76,0.48,0.5,0.511363636363636,0.35,0.383838383838384,0
0.629213483146068,0.4,0.48,0.5,0.556818181818182,0.37,0.464646464646465,0
0.707865168539326,0.75,0.48,0.5,0.727272727272727,0.73,0.666666666666667,1
0.752808988764045,0.88,0.48,0.5,0.829545454545454,0.5,0.252525252525253,5
0.831460674157303,0.74,0.48,0.5,0.352272727272727,0.53,0.525252525252525,7
0.314606741573034,0.33,0.48,0.5,0.511363636363636,0.22,0.333333333333333,0
